,11_T0.01_B0,11_T0.01_B1,11_T0.01_B2,11_T0.015_B0,11_T0.015_B1,11_T0.015_B2,11_T0.1_B0,11_T0.1_B1,11_T0.1_B2,3_T0.01_B0,3_T0.01_B1,3_T0.01_B2,3_T0.015_B0,3_T0.015_B1,3_T0.015_B2,3_T0.1_B0,3_T0.1_B1,3_T0.1_B2,10_T0.01_B0,10_T0.01_B1,10_T0.01_B2,10_T0.015_B0,10_T0.015_B1,10_T0.015_B2,10_T0.1_B0,10_T0.1_B1,10_T0.1_B2,12_T0.01_B0,12_T0.01_B1,12_T0.01_B2,12_T0.015_B0,12_T0.015_B1,12_T0.015_B2,12_T0.1_B0,12_T0.1_B1,12_T0.1_B2,27_T0.01_B0,27_T0.01_B1,27_T0.01_B2,27_T0.015_B0,27_T0.015_B1,27_T0.015_B2,27_T0.1_B0,27_T0.1_B1,27_T0.1_B2,16_T0.01_B0,16_T0.01_B1,16_T0.01_B2,16_T0.015_B0,16_T0.015_B1,16_T0.015_B2,16_T0.1_B0,16_T0.1_B1,16_T0.1_B2,20_T0.01_B0,20_T0.01_B1,20_T0.01_B2,20_T0.015_B0,20_T0.015_B1,20_T0.015_B2,20_T0.1_B0,20_T0.1_B1,20_T0.1_B2,26_T0.01_B0,26_T0.01_B1,26_T0.01_B2,26_T0.015_B0,26_T0.015_B1,26_T0.015_B2,26_T0.1_B0,26_T0.1_B1,26_T0.1_B2,28_T0.01_B0,28_T0.01_B1,28_T0.01_B2,28_T0.015_B0,28_T0.015_B1,28_T0.015_B2,28_T0.1_B0,28_T0.1_B1,28_T0.1_B2,8_T0.01_B0,8_T0.01_B1,8_T0.01_B2,8_T0.015_B0,8_T0.015_B1,8_T0.015_B2,8_T0.1_B0,8_T0.1_B1,8_T0.1_B2,14_T0.01_B0,14_T0.01_B1,14_T0.01_B2,14_T0.015_B0,14_T0.015_B1,14_T0.015_B2,14_T0.1_B0,14_T0.1_B1,14_T0.1_B2
35,0.09820641973120701,0.3610452326126166,0.07126226000550168,0.10727955978079666,0.2766669702092825,0.09684997233240204,0.09026309892271041,0.054771065238431546,0.00632620352261822,0.24718549892773256,0.08434184904489836,0.16727378322053665,0.25914510855873624,0.07110303142865312,0.20953419946962193,0.36774320188623194,0.00717172068926589,0.21207312252699204,0.6736027095432637,0.014176755351505284,0.007175162585622754,0.7278849454911432,0.01338486872919581,0.015540884356169307,0.557231227786981,0.0011429058714740807,0.009824724725911057,0.224844902614911,0.16986249935258702,0.16071372060621078,0.3424407759437603,0.2308933436189538,0.12754963109353798,0.3562058138341201,0.05939665222750294,0.03279662847062579,0.004542787959587574,0.0017673142375859393,0.012046253126335891,0.00023723230580029037,0.000583509679251123,0.031378248074952333,5.94741436597658e-07,5.314659695851208e-06,0.004566649704004947,0.2566208444027456,0.0061646655259176035,0.02321531681500429,0.31982512747893516,0.009189320555342958,0.00603255305898325,0.25200867871056265,0.0005999866746617288,0.00026378512604647057,0.2329442414745822,0.007112825088196165,0.007155999661366369,0.15431126845078832,0.0026293971667171756,0.0012926380647363383,7.560684081413357e-07,6.022838058211301e-09,1.284616995556967e-11,0.00019516836908812406,0.0005207747473185975,6.944280578032673e-06,2.385878304385967e-07,0.00023617083273531653,2.1244032030134021e-07,1.1688972797022704e-09,0.0018684579321566236,1.4933310897397095e-08,0.00217019737897488,0.0017324676539521428,0.001096598045768596,0.0036268318398433954,0.0003782680283142075,0.0005543102039959543,0.0017403470301172942,0.00017679932356209327,0.00011941362542539176,0.001759712106280968,7.944352849930476e-05,0.0815545944257268,0.0006894213651665881,3.0271888605439985e-05,0.10189718949804759,0.00056405600043151,8.605974013244987e-11,0.004842884792878712,0.0001639487769141728,0.036143484209397815,0.009992439573766939,0.0007377289441359391,0.007967248320563078,0.01728129293616637,0.0832186368945503,0.011193700645865027,1.1157710065208854e-11
40,0.3022070302421379,0.012605552360473591,0.027288619793488237,0.278177963018586,0.021726100666339457,0.00877788650449005,0.2011655433531159,0.0003032308766815487,2.214206927682385e-08,0.047426411460645045,0.0016172984008327833,0.0006436201217960966,0.049791351670565226,0.0022328133131289123,0.0004436629262584317,0.057223768051828,4.502346304578356e-05,0.00032594655200174496,0.005782381708750224,0.0028739749054695904,0.0111622631403255,0.012573607061094078,0.002627044685610049,0.014577631732616968,0.0001554868272463532,2.323153197564807e-05,0.00025417849053185134,0.06645945218185732,0.016437571676622423,0.000935703640886878,0.08288645545946029,0.04361469494066815,0.0021517167346439972,0.00265930051413377,1.1451646587049252e-05,5.773557782766664e-05,0.007807776640451356,0.008897572028825905,0.06360374747601412,0.0033478852438543496,0.04019021566344111,0.02568488417157827,4.653232945866295e-05,0.00012592951193576214,0.0008261919033564464,0.11989906985975059,0.009313079151701471,0.03468599858518705,0.16128808455997753,0.011776238759381486,0.02582666772012411,0.10533143081864828,2.4016798518622778e-05,0.000488883995687786,0.08378818459527185,0.046308815645261334,0.06383320440138916,0.06274288024754202,0.03093786198817122,0.06412872130643744,0.002554787256940269,0.0009290097855629056,1.9850007825772763e-05,0.04206181827866143,0.02323438761922681,0.11515726390697717,0.036934438185109796,0.02742581532425179,0.10041351159253603,0.000248702933345992,0.000674813532565604,0.0004452497768612753,0.01085657312055324,0.004141195018417174,0.0357022225689707,0.012115875499263908,0.009545754841825831,0.05003657444547361,7.0002102556298e-05,0.0003313541801153935,0.0003098310914879422,0.0007365942573591483,0.05286184064181951,0.047504788500953,0.0027173663329372235,0.054165390417479066,0.02262598917268434,5.9739601183166595e-05,0.0013365649316973273,0.00026651383052681807,0.010692029862781496,0.2537747212822882,0.07892668061554839,0.022011441711202225,0.18850605785584806,0.06488078090392431,0.00011198260906447502,0.0036261814427868294,4.677127475079612e-05
41,0.10447072579782805,0.009650761463776874,0.01978499979048351,0.055017890183097974,0.006387094094454595,0.009133688399620152,0.22377547642707132,0.0004136766016532669,0.0072502381550146235,0.074928371398448,0.03294501127721266,0.00036982490302557325,0.09542992986706925,0.006753893911916789,0.00044218672514182073,0.24004681160583025,0.001540124456306601,0.00023147015715594348,0.002980588707628941,0.040742972536147226,0.0004041578038610841,0.025789200098876405,0.006437167415177246,0.00026821512470104987,0.00032967578043345346,0.002264552849879873,0.0001378497159467141,0.09409239565811289,0.03479631315727309,0.0008927760233132621,0.08663008068837896,0.012641564293798426,0.00153535399739235,0.0015102202285019312,0.0004555682945103591,0.005712968158556557,0.02405577571977187,0.013478226405604919,0.07933644381956048,0.019733510167006436,0.00777144647164952,0.10434159449362804,0.0002229897349932174,0.0010505195262080114,0.010666713912627272,0.16987367245638504,0.08228814360979783,0.040924626239187745,0.17206554167022228,0.11125952898850938,0.026669736337935727,0.10058675290002682,0.001538022618598694,0.001359809531431323,0.044230337397975945,0.01287606514055224,0.042562348496704656,0.03727881714192828,0.027367301980236708,0.023671005889693862,0.0006639461024753689,7.481833062519834e-05,0.0019560429063194213,0.024648717915229473,0.03731568435294697,0.12434885668115847,0.008458118849360154,0.04020060041991814,0.06313613623294188,0.0012773901261834814,0.009981103950662745,0.00034135405327362204,0.03110792750927959,0.07566272768244704,0.13482148016639176,0.03044397310001444,0.08428289453903204,0.07801780629518934,0.0010965987641128152,0.0054261776547336205,0.0066506337660903825,0.014241295993731562,0.023474582058327368,0.04215798911748425,0.005917173996425505,0.006194432767219132,0.048985232416139834,0.0019492577053520945,6.763148990221914e-05,0.06119350302394143,0.11230043377128773,0.019852857265918174,0.09502626104409409,0.08436021407484003,0.03253870345444462,0.1232066558147796,0.004860602956137839,0.00010605328765255321,0.02093392548490936
42,0.02964012571656109,0.033907991106853747,0.06401260468285506,0.03903214197236099,0.03559166573683125,0.07179068931139025,0.06713298230469529,0.007676619077700362,0.02037769759088943,0.08485588039068452,0.022393277310756854,0.0642789095549877,0.11129173156041927,0.03443872022963793,0.06127662037608038,0.11293681870007131,0.006664728075262065,0.057461859194045374,0.040677565064501424,0.03522060327717355,0.0032592980180842237,0.049859035712715605,0.02414522797878544,0.00518159354650009,0.07327693195993219,0.018929711221057785,0.0018179672371050415,0.02738642817355982,0.012712304754557834,0.014318515750984492,0.03687369727507454,0.01382759251254556,0.01934130513135052,3.2999601331058685e-05,0.034121017586571024,0.002571901879334573,0.01080222117024911,0.02000960159882993,0.013300144464014785,0.0016718887769642617,0.02933032410429077,0.01710745067477258,4.487693444840154e-05,0.005475265398721145,0.0013614146528714696,0.05926584367383482,0.012787948026002421,0.01277401338033325,0.04460741836908344,0.008730789353596497,0.011612721767480818,0.016340875864070917,0.009560721904287509,0.0018114888481462602,0.020307867541286113,0.003473223691219445,0.0017058063179973724,0.016216978974422373,0.0021414042306755823,0.0047932603652525605,0.04326699174694947,0.0007470942920239758,5.010817915112861e-06,0.0007878379211009467,6.189000264127102e-05,7.940062661407028e-07,4.019242780492166e-05,7.146898468944203e-06,7.738224628801842e-09,2.9592572782345528e-05,1.6767194105693466e-06,1.6534233834478907e-15,0.16241902816979864,0.0004325369877039838,0.006170810352942719,0.16402720037615376,0.00010947243265529252,0.004895507937424155,0.03127103136947467,0.00025148881002503486,0.0019347211615575721,0.1054454661854146,0.2477011735937918,0.0002813010533478935,0.11107238500202231,0.18348468121774367,2.5790022819224892e-05,0.03086366440453545,0.020486984794183666,1.863342890508747e-12,0.010328900570588806,6.62745787113733e-07,0.0009622118646072554,0.0108167598387859,6.279223550741342e-06,0.00040807548112673766,6.51218506686794e-09,0.003883643106604731,1.8127640851717927e-18
43,0.06028081610575761,0.015174071153747299,0.009044272585083874,0.04794737807891804,0.018965389586382407,0.00884665209384114,0.032075276952133434,0.005667525463261203,0.03790589102863698,0.15722285230827954,0.042410807000784076,0.11612354866844564,0.1428687945113897,0.06422677870501008,0.12072888850843767,0.10032855857520075,0.08978690697461238,0.09030405007143515,0.05483528127696276,0.015037020519523676,0.00020466545606091332,0.06573861687461033,0.018316844752702455,0.0002941857169933916,0.07180000369610004,0.01739294351376669,0.0017943607898219488,0.0027984867038547767,0.001143683884627387,0.03288934838753332,0.013618220025759173,0.00015618880828855645,0.03390669861911622,0.04260623382719235,0.005369473295937039,0.003383050708516332,0.00048768018458412353,0.003313965821863339,0.0057893538448640855,2.567235083580698e-05,0.0023004688903082438,0.0031561141018856182,3.008401543131993e-08,0.0008984884247137975,0.0016069205559051567,0.08222582864697534,0.056985635354978206,0.01143867027425666,0.05530343521176082,0.060770744750984304,0.012956200801428822,0.0363081742602399,0.0017501699845116187,0.003462565601928465,1.3851551681357628e-06,0.007984302433049744,0.03416753839010365,1.2139668163737618e-06,0.003434671179940759,0.012645757979622016,1.8024927347507331e-06,7.857824852923815e-08,0.0017783017737800658,0.005420918209357502,0.0015616098335146005,0.0002958772118665322,0.0004181997324602342,0.00015461596451209238,0.00018959706267950672,3.6461529257185837e-10,4.081077106232087e-11,5.620068021684623e-07,3.0146708897819244e-07,0.0025438108951422508,0.0017019200069039871,1.1876704242230388e-06,0.0003758165026311627,0.0015484385701811524,4.6443588979579284e-06,0.00015781170808692842,0.0013989082938876526,0.04582646416331759,0.018805954538641288,2.2768965922647774e-05,0.04626542635869941,0.007851566363095936,2.1549988137276664e-05,0.0032828774953701984,9.059754018215106e-07,8.752430479044538e-06,0.0013393428017308261,4.219004224645196e-09,1.5025924039514002e-06,0.00042204575802085476,6.079050884634918e-07,3.6529312170910243e-09,0.002439387339821856,4.1640058831947495e-06,2.751134544630635e-32
44,0.291892208066716,0.1319137699268722,0.12489627082192947,0.2869970522588284,0.07339901786147993,0.07990601655302224,0.12637157749477043,0.00047394968399991436,0.00011579392047275597,0.2977793975355138,0.16572781205640422,0.21794492275712588,0.271233146299626,0.1236498052255523,0.18819017570422972,0.14132122120689292,0.00516930754246811,0.04427009558640552,0.16709620956968546,0.16242301059797595,0.2916786674652066,0.13907109804576545,0.2044368896044364,0.21697690870722952,0.037129421349565685,0.002571372160583163,0.011424262697210735,0.22922076209154765,0.23869690201951996,0.2212421558661799,0.18562506713856053,0.1788707319410851,0.11652419179058042,0.02460047976271482,0.002162303692317339,0.003205320749706117,0.29384934037492433,0.17824690119595898,0.04486181213389378,0.26875567775076464,0.08517968591283911,0.02031122803700923,0.08164094902830196,0.00039168595809931176,2.653810740985937e-06,0.2849700054499624,0.20460129918281783,0.0735586747043606,0.2844483570699851,0.15034771233089086,0.1332248171118942,0.08966716683129283,0.0019459224050512281,0.0008705539114446504,0.19668836160618935,0.21749934465903492,0.044932723210640124,0.15195799701438945,0.24164992908611188,0.06756120399892715,0.002599775846725103,0.02208457070343388,0.00012840187357261615,0.3719382023462924,0.22372885546773702,0.17037020449416326,0.31839908951692175,0.20599091027723546,0.10677486358369273,0.1427110558851288,0.12453277221426039,0.02384421688980268,0.22915740705138513,0.23460678736957882,0.07518029022174641,0.2728311407244947,0.19430961376490996,0.051488498123329215,0.11582243762723644,0.06116070613291581,0.00368536119476079,0.4629869461144659,0.013649714166058098,0.2195771836351565,0.34616498311237204,0.005147193867539771,0.16968365532186466,0.0899708446719087,0.02068957561744929,0.0768839840809736,0.09531460899147116,0.08757021604339583,0.03671663144395244,0.10526042120126392,0.11038277211221088,0.017974790308449864,0.02861910692063321,0.10615936508651315,0.02752991507154049
45,0.3454680757911991,0.28281942947088257,0.2955795202769093,0.36272568590184096,0.2738146883993192,0.4069427587081007,0.3197267372423572,0.131576460377067,0.2489190118513413,0.4200435526424501,0.19758083332510443,0.27932640039054135,0.46480194929645186,0.19562877611865748,0.29228586432308595,0.33859135936192397,0.2107118116722093,0.30125274441899785,0.22197737555364125,0.17939239130871956,0.31836533670187744,0.2660517793484842,0.24898958622057227,0.3807073852852414,0.3751713053627325,0.23726881184422446,0.272142325936939,0.20514087880247436,0.11547818895858698,0.27586640728661516,0.22545801855272987,0.1864686622471609,0.24504056355513257,0.13276025208122835,0.1755843850241948,0.21489052621989163,0.36612631704597076,0.23545516286060011,0.18787394472165053,0.38484422667262425,0.417229898323328,0.3805145405058587,0.2946152883893684,0.24413665463570192,0.2633654040005385,0.28652086350265027,0.13557376754958203,0.12767994842417632,0.31088363377758566,0.177895816808556,0.16903922726202544,0.30556042387715876,0.15212147333635012,0.10431113939799491,0.46854788870470077,0.3580399969514472,0.225070853702122,0.44742895754406925,0.2639192493568404,0.27491832542499695,0.1987795082992093,0.08817265481855635,0.21581299094888787,0.2425786415863518,0.4462971297252109,0.555643346813135,0.3178377463493122,0.49088541029305516,0.6387491586821261,0.24440492769960545,0.4293778187945778,0.5773195077425718,0.40377077471266787,0.5291979684254181,0.09222132938856613,0.38402521538253526,0.5174072147791611,0.12536503875187133,0.1791953039701328,0.335821027005222,0.2928143660694931,0.3516317809908578,0.11406343622569476,0.3608032846551401,0.32203338978092205,0.2505631338365276,0.3855481307434692,0.2698552530660679,0.27917103345524563,0.30765210652653974,0.19907289490525723,0.06529787708414425,0.1360771273302946,0.22979084860756457,0.12927793931353082,0.23247724156665436,0.16472376521090262,0.28721094818754245,0.24619617103191516
50,0.22770020326008852,0.010734346805568623,0.03771728550370692,0.21908499114497035,0.01754408121495938,0.014652309143163879,0.2381357470433288,0.00019423186803742992,1.4890047620006443e-05,0.056953134040430266,0.0014193307369119587,0.0005216091165400827,0.07194295982538776,0.002232703854038839,0.0004270905558778507,0.2072998858511124,0.0002839598785270071,0.0008877419338679775,0.0035187280333538475,0.008202268994533734,0.01736627344187041,0.008953170375233507,0.009142604740335236,0.02434005907174475,0.0004268257189420027,0.0007531987792523037,0.000701550080618995,0.05843376719249451,0.014341863504380704,0.0007923581001704348,0.07851795276000263,0.04357755387113906,0.0024471530786939577,0.012713343154309381,0.00034188085645233215,0.0017902301526006009,0.012485018160077957,0.014374998262439152,0.0349933998867391,0.011713972645966603,0.04916597308246961,0.013338522114769949,0.00017240973151075016,0.00010245429923489085,0.0008225776052400235,0.10639423281249845,0.013013116458622388,0.0365438750907826,0.13191844992640575,0.020932111872366124,0.029360674627504395,0.16448567257789543,0.00015452772739597226,0.000421296992661277,0.06252423120210279,0.04982989202335533,0.06871976000441007,0.04356715044782992,0.02736050830127868,0.09465065989457681,0.0009909128827555861,0.00031026352063258687,0.0026045762003796256,0.023488975634662516,0.02570048084703336,0.09775019749925935,0.012902941557370665,0.033142755300423966,0.07491102461625625,0.0006214380840468492,0.00047949504601124904,0.0002752591271172643,0.03000796596528481,0.0022055747369383403,0.04151860219678544,0.06996420415216646,0.007421750542609496,0.06950487750929069,0.0012573415111705628,0.0008839606058844785,0.0021737706745015347,0.00233912853118553,0.07895254922912424,0.0461544674214643,0.005850310287742836,0.09770903048582574,0.02242903820598335,6.432477687643906e-05,0.005025298671923435,0.00017429561685373038,0.029152419076340412,0.27828953638036014,0.05946529843149705,0.04684845937994966,0.15925626153177894,0.04429508178938143,0.0004158826363301433,0.0030049522908221294,4.4134605690160144e-05
51,0.07621980934293049,0.009221320261018386,0.007899772618917474,0.04029344320146028,0.005076918992955526,0.0031324368841243646,0.07095431642638121,2.8250472753472243e-05,1.5642666672674646e-05,0.10388115835692815,0.013244467173544857,0.00016434214283116407,0.12614736133294022,0.002395570918646013,0.0001743272360359452,0.14925890124054678,0.0001774188737214745,4.41102756682936e-05,0.0016098979520953597,0.03285455446888125,0.00043800838530907586,0.013494346202336912,0.004673231376669156,0.0002395087808736297,0.000148866925829052,0.0002014856435818784,2.6549168553912116e-05,0.09899030263262934,0.027723794920899252,0.0003236061256918971,0.08948555572430902,0.0083882053090691,0.00032380209106362413,0.00038289693897769283,1.2057067314486914e-05,2.6087585915235423e-05,0.009770277410321946,0.006850794364112044,0.037537414101303165,0.004126377528457922,0.002597643744349205,0.041750187527093745,1.1503747600046734e-05,0.00014162459667045482,0.0005029016184660575,0.1735196966111683,0.08034084772496801,0.023877450109169526,0.19726017682957067,0.1023250895138394,0.010360189576373035,0.10948797723385334,0.0009839964203368285,0.00036424920031268715,0.026528500934804838,0.021187945513971455,0.039075723577476795,0.02262139989129825,0.04795667173709525,0.019108648675622727,0.00023850522613680407,0.0002495388401265248,5.0913981467134024e-05,0.04566262877748071,0.025876998114968092,0.19494847137283722,0.04617149358837446,0.0181533442882949,0.09468656029419589,0.00010251400109401141,0.0032399611149031143,0.00010604890555189067,0.0035482600408614693,0.02898298446376109,0.054293999180733625,0.0038782640871173756,0.025723018173244516,0.02632499016542827,0.0001508920989554881,0.0008747106327427936,0.0019759572610379634,0.05603289331411835,0.0371119021028596,0.0332612141923718,0.024115269719490275,0.010704357573172577,0.04763185749646297,0.002443179954516043,8.143672479212e-05,0.06478896721436993,0.04627325774408027,0.004976479102511175,0.04494071815631397,0.03131645052226268,0.009531210003404244,0.0362018998090915,0.00027117483043732324,6.795718064284561e-05,0.00026112622312111857
52,0.06292169483680407,0.055588608486786324,0.05220905906666309,0.07800766775217384,0.06967075744445846,0.04278042603984871,0.037227071808358325,0.015800964101514946,1.2106125473499198e-05,0.06353824528086702,0.0052718123223004015,0.10320073333684568,0.03388729310256098,0.006597832786296849,0.09252492460507712,0.0047137896061891695,6.497534208445016e-05,0.032139211438066376,0.008647899964732387,0.003854572473600611,0.0003983722535512877,0.01169980152073307,0.0016670004742716327,0.00032261815146392364,0.011569179246291549,0.0013338951598692386,5.4364107152662757e-05,0.003247120008655053,0.02629765389299426,0.018667531477343697,0.0025828444922114326,0.02768498022092411,0.025472715262084958,0.0016336721930147358,0.0015664742005103676,0.004102206137101424,0.17694854899883705,0.00391901855443985,0.01750249585507025,0.20133070812435935,0.003101302367601566,0.022815790908761093,0.08518334371857487,0.0007959219819962885,0.016289613004014762,0.009932813729713986,0.021728420136667433,0.018842574175295772,0.012234998615596028,0.0073605880788037,0.025908565375356424,0.007450813484548185,7.69550382718405e-06,0.0013665050596181941,0.04606429217828618,0.023358366917868932,0.0029114931808593278,0.03466591145369708,0.015405482004696039,0.004584410551177317,1.6138838649607612e-05,0.0012556029137261017,2.960572784690726e-07,0.0003221689657620628,2.003086961213432e-05,8.745032759543362e-06,8.506581963838888e-05,1.2203466208488275e-06,2.4614687545420713e-07,2.5142565247966703e-05,2.3153035010427516e-07,1.2323681585978109e-12,0.02896367415474759,0.011973044137828995,0.004851441387237079,0.021406803790418236,0.007495501640502174,0.00320477809058816,7.908190877309325e-07,7.259127997618832e-05,0.00032742126735413503,0.07154318049855635,0.0007647213012870865,0.003663669964137864,0.036103870507448094,9.76858323778307e-06,0.001591899851355389,0.01079029288141919,5.7808855127171735e-08,1.330482827762825e-07,0.1344722191242957,0.0005955074354761602,0.00013317846842567,0.1718437557164719,0.0036488259704563638,4.9729335042618504e-05,0.0451361702373346,0.0005350090613454857,3.652470023767959e-18
53,0.02347421121903401,0.007837450569501466,0.022188295096799465,0.02638392048419827,0.007698832771542611,0.016808755533964544,0.04103317275753789,0.00014148966507763838,0.008221548994778302,0.0320731393748992,0.022682185034851112,0.05857290096488198,0.029701904253228238,0.021841751958301153,0.04288242854819849,0.011528222463236208,0.0006678478935965954,0.014143048343793466,0.06683620650966311,0.0013583318434573137,6.114261556153484e-05,0.06473594486854226,0.0007432101591113864,6.132756405654181e-05,0.055888715348872735,4.888422345244104e-05,0.00010058786013659722,0.001353930267511271,0.008124778962735082,0.007549350015746313,0.0004923345159039776,0.004673911411596245,0.005911108968145397,7.169901929894059e-14,0.009731836545899505,0.0010716053056685586,0.0023136588621245477,0.002766829047955416,0.015817320233874225,0.00026267059606404963,0.0028246246298864576,0.010401842396955982,0.019456149138833485,0.0001562697427773717,0.0009809526870216438,0.16903414580939838,0.002267741197781268,0.007020695466882465,0.17920195357700688,0.0006601412306129777,0.007244493622685601,0.07203136012237361,4.072950390705764e-12,0.00010814847033315562,0.00032987179790038804,0.06359555424771575,0.040730435058964544,0.00014890717468564596,0.04349774230475223,0.015224450706131145,7.3104407840945e-09,0.021005742344334898,0.0033584844889207426,0.001431212850320064,0.0018893333370977737,0.0002738199728217174,3.59237916951273e-05,0.0007484223811145074,0.00015233390863893034,1.921623360636097e-11,1.2822852376148312e-05,5.516329968261685e-07,0.04707824532736799,0.08972167793844836,0.0007950173077198443,0.06129051297826134,0.05105311522906675,0.000628383983594086,0.02780862814917582,0.0004724346447533815,2.4371611817680483e-05,0.001126965112813247,0.009587049011815842,0.009845349360296508,0.0001481628403069986,0.004280228788434299,0.03573236913293701,4.769568513438198e-09,1.3149229614423088e-06,0.0005031024840696709,0.14179306934200425,1.677205636172397e-05,8.617354754904926e-10,0.1254860790929459,0.0003816749747895566,1.97051252986247e-14,0.06242206286181937,1.2692215455690426e-08,2.4011762831379746e-35
54,0.5813364989076427,0.22448148814537333,0.3705312877606118,0.565091564784172,0.25987872925381567,0.2786457094939449,0.4392576761961845,0.2383124813263826,0.18941273845139733,0.4876261287192746,0.35252720957129685,0.47808380951513374,0.4967683252543708,0.37186132426139984,0.5389711837360851,0.4280304993186411,0.304429604734061,0.46626518978310494,0.5687644626176007,0.24367942953137237,0.40144450098773926,0.5927010669266111,0.4894116597808539,0.5023924540469773,0.44441206314707044,0.250378869270393,0.46087334743664893,0.42142318858714994,0.1920215736522589,0.4407979308441199,0.4741318851845898,0.23337760832325607,0.4261905387913859,0.3101752372417896,0.20697079206204838,0.27343494464472684,0.4133216714108877,0.47795208011114126,0.1818626287001911,0.4562963374006885,0.6269687563582607,0.18325676590981502,0.2625188949053991,0.46460367282691495,0.33205677084826546,0.1473678796074982,0.46360897289150327,0.09852918717942345,0.16928842665317664,0.46458875798834365,0.3137613400424996,0.22476356307574863,0.2921306787366837,0.2257933432457558,0.1441931177491037,0.07881988662662168,0.05842468258710952,0.1593889746141981,0.1688068363332608,0.1473112326162584,0.13617669460921827,0.12117980445230803,0.18020337589315077,0.20593752813361682,0.4938101326654883,0.5830842362268351,0.28207925029055475,0.5248762290598568,0.6489587117200257,0.1913415824579622,0.3432798435496871,0.5370781966859108,0.47440919282625377,0.4820404994443649,0.34866370388083423,0.39241385680795626,0.5287507691544779,0.3706001902912215,0.24928251455084013,0.4162035261730801,0.28826447742687306,0.40554535088786436,0.6453037682719658,0.5239299584277505,0.39391022785354235,0.616952118892932,0.5574125648252723,0.20971470949248433,0.3912742034836825,0.42578793436957735,0.36354797252600934,0.4490025578102666,0.4769697009076876,0.3084748986046471,0.3997045901396693,0.5259535174301205,0.10917042932149894,0.19604923951513017,0.3086283159516936
55,0.4974913750388005,0.20965456539435398,0.18529298034108943,0.45142397366468817,0.14456005576917508,0.17980664270025415,0.19382426763762486,0.0075664660927246665,0.007558421526799156,0.29648260506016,0.3943162220348246,0.47604588798052894,0.2444525009663893,0.3455088659653855,0.4319747676999718,0.09741497839884145,0.05363347080010007,0.15183116703113259,0.43325462173103935,0.17242935636491763,0.2690335484640971,0.389797404190998,0.18456521345513463,0.23929124802507964,0.10895972258597976,0.0060544723459738875,0.016578568138053175,0.3772600887809722,0.14778485898362057,0.320269642554178,0.33292444794428966,0.14197135574119624,0.2398007218560614,0.001771917897868657,0.004853082233467558,0.013145574832074538,0.15918784849216944,0.22418043038112004,0.1077337745410702,0.12803952010356098,0.17444523426127306,0.13518069699829846,0.06309654231450426,0.0009119338712737464,0.0003451417591572976,0.21286728825444537,0.237507916752057,0.17922096731083054,0.18573616121637707,0.23255207483466703,0.13990923610193376,0.03228716163485125,0.006404984898068252,0.0036814606361208918,0.2542857906985179,0.20514122880293476,0.1143635735239887,0.22413269008909126,0.13878516452718273,0.08298536584769446,0.015079799698492794,0.0021148495915564287,0.00015291150067436187,0.47149586652163067,0.22038157032179406,0.19647942996614107,0.4377260359953266,0.17159131199839728,0.11819938426348367,0.2291262884532715,0.04393697115973426,0.03351461028873716,0.0773836966911832,0.16386880088330555,0.4359105201185689,0.07572132880996428,0.1277856381172689,0.42214762838861863,0.04929604593203329,0.006334485168615431,0.1509460627618846,0.093338681541714,0.3052817919938043,0.22249811814381293,0.1221059831733741,0.26357196640708325,0.166556395793803,0.06308435004948199,0.060934054598967974,0.05389547269572232,0.20347299623491016,0.38570872397909856,0.5180362939451312,0.17008157112644579,0.3126059761469476,0.42579073630842196,0.05936106953594018,0.04647740648663709,0.1342222203729288
mu_0,0.04733982348474179,0.2175915991490588,0.07461064040674463,0.04374483421246601,0.16325647595782658,0.14674862552442347,0.10052527704494571,0.27983225817566776,0.2560493687198689,0.021648828340795206,0.1916368682533334,0.07668500420607897,0.015859153345300303,0.17270004421979485,0.07518826635304746,0.03740713288120287,0.22736492199673458,0.14535288113051084,0.13015639622421982,0.15772686685987852,0.1268980757433525,0.11301832924137009,0.1505790879615867,0.10878391511143383,0.2736412353207273,0.20269502256026742,0.18992433158055005,0.18065070980024972,0.20758352068751357,0.08391413326302832,0.122443208628373,0.0783032706832176,0.0706184616784166,0.3885945266229325,0.2936827384687951,0.1315338633777312,0.2610070415971778,0.1972416645795853,0.13061054824483476,0.22648191923007455,0.07011168479658081,0.16326358829377594,0.34711648443770443,0.2406737883719008,0.1839969060704773,0.04598920504184201,0.257135342714737,0.2052866441726576,0.051782679024095044,0.22844413701847802,0.1754004441349152,0.21000108335508566,0.323978268260198,0.26926516397205474,0.2888698898186144,0.26128167340943337,0.19934425641104328,0.3329308679551489,0.313463845004955,0.17826767792156922,0.43368140670145483,0.39301612814629017,0.31373188562231324,0.2961145220019448,0.20926165814080638,0.16194749325396862,0.25389331267888327,0.1768697518266036,0.15464876822645576,0.3702830026114902,0.2480599089547634,0.21763528419153685,0.20201328898927165,0.18732474318250583,0.16323193842022043,0.19391753874120182,0.09747407435227706,0.11625926135744986,0.3764255050516573,0.2369150407142157,0.20642007899475787,0.3099210095052097,0.14429442897211978,0.18755232850644937,0.2403545731990167,0.11092842621314469,0.20338012886936283,0.348427861787718,0.21347383097732725,0.20007078887041801,0.34689328177375306,0.15610032337732685,0.2463031177624237,0.3155347812831399,0.25490075047637323,0.2546304281572659,0.42895950724322185,0.36157874481205954,0.3726525467211975
